,Experiment,Time,Species,Gm,Drought,Nutrient_Deficiency,Fs,Salinity,Photo,Ci,Cond,CTleaf,Trmmol,WUEi,WUEin,Fv_Fm,Fv_Fo,PI,SLA,LWC,Suc,OP,OP100,RWC,WP,N,C,Neoxanthin,Violaxanthin,Lutein,Zeaxanthin,Chl_b,Chl_a,B_carotene,Glucose,Fructose,Sucrose,Sugars,Starch,Ellagic,Gal,Rut,CTs
517,2019_EEL,2,Black Walnut,0,0,0,0,0,10.07634949,184.682004,0.120977078,27.0859027,1.236110117,8.732437502,108.3403215,0.791471633,3.861134702,1.769579177,297.5152485,67.45593439,3.166835225,1.542013266,1.028038025,92.5517106,1.380931618,3.014815492,42.8291689,17.09150182,0.166886332,453.3080039,25.443656,831.840129,513.884451,65.79171595,4.786150569,3.668052722,5.371404616,10.69204336,0.977214384,183.9485313,191.744292,20.0895825,14.41033824
522,2019_EEL,2,Black Walnut,0,0,0,1,0,3.823169542,227.2858854,0.064207237,30.51687708,0.610432766,5.45049088,100.3347854,0.763589129,3.788786309,1.63515194,288.8249372,69.88084306,3.2497045,2.456283577,1.610127197,89.96397322,0.603169314,3.083107328,43.35870714,19.81895944,0.608053587,518.253814,27.50065283,459.1180861,532.7976523,117.4239317,6.637116573,3.159931597,4.846310349,16.37411144,1.584029786,110.2581326,163.5468144,7.704218732,12.03945642
524,2019_EEL,2,Black Walnut,1,0,0,0,0,7.353528388,224.792165,0.068962644,27.78825087,1.372274713,5.941660575,99.77054368,0.759790903,3.62121748,1.470524931,309.0643148,71.71446122,3.479007602,2.176182307,1.264193224,88.64477532,0.306525408,2.839091714,42.30042838,18.23787296,0.555227618,481.9197856,31.74784569,468.7726716,591.8432863,136.2503622,5.009183955,2.767642873,4.536178302,12.24443396,2.149628681,33.57964683,158.5682447,11.01500653,11.88912981
528,2019_EEL,2,Black Walnut,1,0,0,0,0,5.262728118,231.1276666,0.039939505,29.1796991,0.962132791,5.568266051,94.50005198,0.752568657,3.422181784,1.425339179,278.4418915,69.60751635,3.294294946,1.948459297,1.563938335,90.22526051,0.194646801,3.061722154,42.86534607,29.71410407,0.546519412,415.5950147,42.95351417,350.1349164,529.7142107,97.43699556,6.303033554,2.741842648,4.75729098,13.77105028,1.225419124,54.85076203,179.9308142,9.25930029,12.18338675
530,2019_EEL,2,Black Walnut,0,0,0,1,0,7.477829814,201.982361,0.07804465,30.92263557,1.158152882,6.793280225,111.9467114,0.79166368,3.776736021,1.672938332,320.8183376,70.39745849,3.381501233,2.054817583,1.83742747,89.89343041,0.668400176,3.252824917,42.25897581,15.31434824,0.63840174,503.0949246,39.13761164,835.1664192,585.956088,97.42445526,4.974683885,3.212850004,4.253751705,12.12312119,0.493815198,87.44154807,130.3265902,19.05924758,13.7973692
531,2019_EEL,2,Black Walnut,1,0,0,1,0,6.664320126,210.2667499,0.065703053,31.03082982,0.906361318,7.126462756,105.6065151,0.778751122,3.454964051,1.557260705,296.9278795,67.64015316,3.142480574,1.949580812,1.543308105,89.88484578,0.843632394,3.085839259,42.31947426,11.81759461,0.413527871,481.6973844,49.49432656,746.1980178,728.7126374,89.01600981,4.720864612,3.191084268,3.916611409,11.90917777,0.73411666,110.1381942,111.3452988,22.97533673,13.03753354
532,2019_EEL,2,Black Walnut,1,0,0,0,0,6.626320709,204.6816403,0.064389834,28.86148868,1.048051192,6.985584143,108.1675271,0.77375238,3.29032437,1.401926981,329.6017553,69.88780693,3.365568332,1.839591193,1.352716496,88.20427927,0.511191156,2.997084333,42.17816593,16.74222046,0.009428106,470.0697276,45.10632066,675.2605667,586.2902269,98.2848339,4.694285068,2.973668915,4.167188341,11.47468149,1.175251385,185.5615163,148.435989,19.9468638,14.62142516
533,2019_EEL,2,Black Walnut,0,0,0,0,0,8.185157703,208.2562459,0.083811249,28.93050235,1.04660732,7.426166035,108.0255329,0.777042026,3.855945672,1.633340136,345.0449086,71.53266675,3.473997074,1.915813028,1.571408257,91.78738379,0.749989911,3.334608007,42.10009178,17.68514052,0.84860726,588.9877429,29.00284221,858.4677754,709.3784889,94.73641428,5.022760877,3.464091852,3.66006233,12.0101195,0.854521184,38.83462428,145.455791,15.10451814,13.92284192
534,2019_EEL,2,Black Walnut,0,0,0,1,0,5.610554145,221.890887,0.042443736,28.93818049,0.446262037,6.972746829,103.8534743,0.763828627,3.39129648,1.39452983,294.314411,67.41875654,3.122074929,2.186061188,1.478552923,90.23526964,1.057907759,3.296122649,42.83043867,6.548571514,0.37523335,478.6551864,33.47001015,607.3695517,501.5932716,71.63942774,4.708831268,3.482350363,3.267900703,11.60177484,1.03342673,50.4615917,111.7764759,22.92596008,13.49113034
535,2019_EEL,2,Black Walnut,1,0,0,1,0,9.506856692,206.6854157,0.091179582,30.56945131,1.533853014,6.808119918,110.5748306,0.779046313,3.755179469,1.82121529,288.180811,70.59161763,3.343873505,1.809502941,1.499453646,92.04686074,0.365074664,3.32989351,41.95247956,13.6057797,0.431756466,606.218332,47.57865813,918.8919131,1124.852123,104.4879708,4.812031515,3.293491096,4.131098784,12.44874388,1.111545713,129.9353098,147.6986766,17.39566756,13.0392394
536,2019_EEL,2,Black Walnut,1,0,0,0,0,6.687038156,208.814742,0.054985249,29.6906032,0.824266002,7.30528957,107.9850705,0.776100356,3.603711374,1.625826037,334.4962946,70.68800992,3.392953675,2.061832768,1.41581039,90.12755814,0.67355489,3.344951029,42.32153382,21.45483402,0.575887272,583.8772523,36.29521377,837.775037,739.4290428,105.2646384,4.568586009,3.414731584,4.031729893,11.96438455,0.943059359,46.39803482,124.4013016,15.94397259,13.22534225
537,2019_EEL,2,Black Walnut,0,0,0,0,0,10.11513967,195.7706862,0.082022525,29.12115992,2.340585167,4.511396136,111.2941848,0.777491785,3.861707582,1.597891316,313.439929,69.90881099,3.414094133,1.872217821,1.743771556,87.83037694,0.491185246,2.997271752,42.77047205,21.31669534,0.804779463,558.4643148,48.95852896,600.9495447,1079.239231,166.4474253,5.135906639,3.537504101,3.750710735,13.36235597,0.893365948,106.8475157,130.2124861,9.843875709,11.07030953
539,2019_EEL,2,Black Walnut,1,0,0,1,0,13.07827178,187.3214871,0.11003595,26.18439387,2.726172988,6.220007084,107.9260944,0.77946824,3.745075385,1.615455873,367.0981541,70.49013813,3.441547622,2.517999862,1.477399768,89.4818468,0.620315193,3.678792042,42.54268425,30.03858175,0.821171257,668.3522945,45.29002993,961.7611165,1196.181248,187.0431082,4.789156747,4.280589114,5.136589467,13.26226471,2.285907705,168.1719168,138.2839585,10.06878977,8.602002509
540,2019_EEL,2,Black Walnut,1,0,0,0,0,9.17627797,199.2491843,0.088186056,28.13619858,1.970242398,4.686170995,110.1969489,0.771922326,3.657259929,1.476288352,322.5166809,67.74215278,3.228242305,2.182217332,1.58295658,87.19342304,1.035993896,3.300114261,43.30318867,15.93324935,0.68964936,572.5484937,56.94307418,774.0590216,1101.578788,147.9594426,4.7857551,4.113409922,3.458189694,13.65832338,1.009734073,134.7135257,98.37766854,12.54168065,8.631253802
541,2019_EEL,2,Black Walnut,0,0,0,0,0,7.623508712,194.6418853,0.063175129,28.35965732,1.841127234,4.536702399,110.4999897,0.778234677,3.594029147,1.300224657,277.5979722,66.31158547,3.054708601,2.5982076,1.433933244,89.19723014,0.870292285,2.724453175,43.32198626,9.251518162,0.15910245,381.9984814,58.21590126,202.1284149,442.3378713,150.6786876,6.770989809,3.399165712,3.470289037,13.92425706,0.032559593,25.67284147,181.2541643,20.16321149,17.08401998
542,2019_EEL,2,Black Walnut,0,0,0,1,0,7.467460281,230.6740692,0.045148781,28.70799268,1.483945937,3.904502491,88.72296196,0.776051617,3.485803973,1.265984651,308.1884196,64.30271046,3.012710241,1.871706019,1.035488306,84.82863086,0.190096172,3.048288344,43.769669,18.33291506,0.266733977,492.8074255,58.76436557,609.5862654,779.9851532,147.2227266,4.203292705,3.536203882,3.670716161,13.18316349,0.39041079,49.59837368,118.2032643,17.42531065,9.419329283
543,2019_EEL,2,Black Walnut,1,0,0,1,0,6.232215358,223.2400208,0.060296389,27.69795343,1.183146267,4.610359695,93.55834079,0.771796003,3.687343486,1.488486921,271.892267,67.93819846,3.200088056,2.329019418,1.292824401,88.38251604,0.640105245,3.014696158,43.86338112,20.75439448,0.622495353,475.7373253,52.59522365,392.8029755,596.5877296,174.5239149,5.09374745,3.200600032,3.325331846,12.4013634,0.61800285,91.41454317,134.2030033,14.86840469,11.63343018
545,2019_EEL,3,Black Walnut,0,1,0,0,0,8.252355644,211.3592804,0.07842703,29.50873791,1.790185067,5.092062488,101.0026008,0.785222374,3.996623418,1.775139865,287.935291,71.9876437,3.430430337,2.064406653,1.940121337,88.47721078,0.822064397,3.223298768,43.60754642,20.57534535,0.574864583,519.7192367,23.62939081,472.693817,1110.127415,155.4094532,4.656046227,3.13906822,4.666553183,14.79757506,1.236162056,27.20008124,120.7009574,11.45591068,7.939114592
546,2019_EEL,3,Black Walnut,0,1,0,1,0,7.866836094,200.0340267,0.091907793,29.84377314,1.918917693,4.92113512,103.2342741,0.790572698,4.002196397,1.682562148,323.9206661,72.53153811,3.518609908,2.412285954,2.008740387,89.07956549,1.036511976,3.003031541,43.29799405,25.77728681,0.420885222,502.3618531,30.57421546,494.9906761,1166.357791,148.2891787,5.193195074,3.409752272,5.418725595,12.7863031,1.425167658,113.5780029,152.6482864,10.90762084,9.813387116
547,2019_EEL,3,Black Walnut,1,1,0,1,0,7.284866106,217.522464,0.107978937,30.32817303,1.32414893,4.130313019,96.1606281,0.790444604,4.158970173,2.077836656,225.8800908,67.07946106,3.0653271,2.34569906,1.803396116,89.97216953,1.801920343,3.221823113,44.60429553,26.47399679,1.117514509,585.8707015,11.87964593,719.242277,1206.761815,120.8829767,4.757670277,3.34221625,3.106453471,12.05090479,0.088885385,178.4888878,113.1702376,18.31210053,6.897329517
548,2019_EEL,3,Black Walnut,1,1,0,0,0,6.431695758,207.9155854,0.058525364,30.67795773,1.134238621,5.47695682,99.69354421,0.781687863,3.857545672,1.646372844,277.3428625,68.21292863,3.152909269,2.741100026,2.073386449,90.15554869,1.95133358,3.047443123,43.66584312,14.49509896,0.4385978,439.0635568,39.82379224,575.5055418,956.5168303,118.8148225,6.123449279,3.934406726,4.323469845,15.24325911,1.161509581,99.04023155,149.1455087,16.87384912,8.598555278
551,2019_EEL,3,Black Walnut,1,1,0,1,0,7.934781828,229.5835999,0.085997866,29.56871191,1.473012884,5.201109782,90.52711867,0.785533617,3.814653999,1.452324903,278.6794183,69.68485072,3.281480658,1.788403286,1.640084293,89.23922909,1.303357541,3.033285588,43.12930529,6.284886591,0.265972008,416.4888773,22.21925217,407.2448456,567.0983545,92.58927293,4.573016911,2.726419625,3.322508924,10.44120595,0.171738298,46.41762728,133.2777934,24.43040669,13.06156675
552,2019_EEL,3,Black Walnut,1,1,0,0,0,9.103775617,223.5568019,0.098898802,29.16117126,1.535578694,5.221963903,94.87878617,0.797935961,3.899679343,1.761080375,239.7833214,67.86140015,3.113930093,1.638647154,1.607522538,88.44752579,1.307299938,3.135096985,43.75301683,17.09591669,0.183324357,518.8526349,11.69134359,413.7775557,751.8776742,111.5241489,3.602897956,2.713201322,3.301591006,10.21247686,0.183671071,43.37460943,109.3045081,26.7312863,10.29008709
557,2019_EEL,3,Black Walnut,0,0,0,0,0,8.654975379,209.0213456,0.080423813,25.19679291,2.78442324,3.813672064,100.7162553,0.799130971,3.85926545,1.614884299,306.6542727,72.66438413,3.542795433,1.74842223,1.11515556,83.06123966,0.895377691,2.898562023,42.43366412,16.92868613,0.442937178,510.6968072,21.62608833,427.008064,1140.36239,119.5948155,5.304050501,2.960621256,4.112232318,12.3166732,2.220479503,54.26621254,152.4870036,26.11052312,12.04189556
559,2019_EEL,3,Black Walnut,1,0,0,1,0,6.126912018,244.547291,0.067851905,27.61610488,2.333378136,3.027369912,81.87176369,0.781447802,3.514464154,1.34208529,338.3309446,74.30751503,3.67064815,1.768748393,1.093832773,82.78764649,0.940540685,2.861711112,42.49256909,10.64759701,0.034416748,611.106138,15.85743211,448.1128207,1308.435789,137.2271598,5.053401745,2.841547049,3.807315521,12.02834281,2.881065383,65.09047988,173.2622665,25.55153726,12.59179623
561,2019_EEL,3,Black Walnut,0,1,0,0,0,7.068839234,230.8367892,0.091985623,29.18613606,1.280540941,5.919372608,93.70225368,0.794386108,4.055041886,1.731394613,299.8960613,67.77683313,3.097418027,2.177704822,1.466433728,86.92945652,2.307393495,3.230640093,43.15648233,15.3751325,0.464359061,586.5328111,4.687369891,567.0730975,574.5453548,72.46820241,5.126106437,3.167074278,4.958210845,14.07707297,1.73325238,67.05669498,196.2949481,24.0474817,12.3278488
562,2019_EEL,3,Black Walnut,0,1,0,1,0,6.094044068,239.1570645,0.053929979,29.19025251,1.541624852,4.605582761,92.56945369,0.788984126,3.712395658,1.622869292,259.1846887,71.97611993,3.449278725,1.252595687,1.153304424,85.28912228,1.335938855,2.65789297,43.06626586,12.78265971,0.314916746,498.7895293,1.460431656,280.6692206,493.7014423,84.88456858,4.775522782,2.263134287,3.99637557,13.68512851,2.212449523,48.01576199,210.203026,25.84253002,14.46843152
563,2019_EEL,3,Black Walnut,1,1,0,1,0,6.424680228,247.0304798,0.0530355,26.98130513,2.34892007,2.482833687,86.58956031,0.792521261,3.838278096,1.71560487,275.2911727,73.25972278,3.537528224,1.827027437,1.026128945,82.16724087,1.224104276,2.549856105,43.31450953,16.27066809,0.634359192,651.0696355,11.18030652,390.1786325,1134.454065,134.6343533,5.85948561,2.714647556,3.52659199,13.8408858,2.587840875,9.552908072,178.7873617,23.27596975,13.57995459
564,2019_EEL,3,Black Walnut,1,1,0,0,0,5.090390574,224.2638542,0.064531665,26.4892582,1.877940883,3.718118146,92.34173781,0.799854291,3.801410162,1.623529479,278.9499295,66.69913668,2.938764599,2.147859815,0.851417036,82.18874274,1.731224109,2.917364157,43.80766405,15.6357459,0.391912399,554.9454635,31.18587698,334.2402957,1028.589968,100.7649345,6.569224895,3.449765974,4.743742778,12.60379442,2.362581562,83.56981545,166.5052934,29.07571431,14.41686285
565,2019_EEL,3,Black Walnut,0,1,0,0,0,4.3806103,250.952933,0.052431443,29.86708298,1.201885386,4.179128012,80.16947677,0.776792041,3.668486993,1.326100817,333.8199694,70.29474741,3.396096977,1.700735424,1.601388904,87.20754862,1.656026264,2.579059623,43.05707962,10.12287551,0.379853401,449.443332,12.44195399,554.8491633,430.8480039,112.9036605,3.984790646,2.482598792,3.458787246,10.5754312,1.473137892,55.32768429,140.8621392,13.75985985,12.48043381
567,2019_EEL,3,Black Walnut,1,1,0,1,0,6.155054986,220.8755142,0.064759614,29.25373761,0.964031851,5.478032014,98.52861638,0.788043806,3.81735387,1.537259559,295.2406076,69.71375763,3.291347129,1.938666089,1.583046822,89.1955259,1.481090072,2.924950611,43.09636492,11.43300368,0.167190386,444.0210479,33.95496267,494.4845362,377.4886867,121.0348613,5.309287459,2.836597088,3.81549383,11.19522712,0.240543808,10.9067767,158.1543872,22.41970329,12.52306836
569,2019_EEL,3,Black Walnut,0,1,0,0,0,6.561983066,211.6568734,0.089967206,31.71016749,1.325587172,5.626719636,95.28606488,0.788948629,3.995322419,1.619197626,310.8019095,71.20621459,3.35083541,2.423379243,1.705991797,93.93257721,1.87511454,3.213285568,43.42894397,10.83694218,0.317437927,631.9374534,39.3306211,596.0952309,691.991755,170.1012322,5.538607395,4.241063862,4.411237585,12.82817943,2.747474099,53.29809068,183.5767314,19.76006748,9.770855843
570,2019_EEL,3,Black Walnut,0,1,0,1,0,5.26584478,210.756679,0.106713374,33.20068074,1.038308822,5.814786289,93.91365054,0.795363007,4.060850601,1.802288785,276.4728817,69.85071127,3.185933775,2.290358862,1.629864444,91.69887879,2.115434433,3.020263187,43.5921128,14.19723071,0.382806783,615.8220776,47.95303323,756.3210876,884.2515526,153.5432259,5.374729417,3.969652408,4.827747148,13.86999566,1.826338029,123.0467023,170.3743963,22.20618942,10.05289607
571,2019_EEL,3,Black Walnut,1,1,0,1,0,6.698946775,201.9014822,0.104374543,32.78998712,1.391206489,6.159259371,100.8644935,0.784358859,3.947137885,1.594461882,362.6428533,71.90350383,3.385736659,2.415959791,1.588141286,92.30629766,2.023823375,3.396721484,43.02091611,23.38459601,0.427062437,708.4276026,30.55324141,926.8889041,862.8533722,173.993861,5.75618414,3.933027414,5.06459059,14.37086266,2.054270527,8.49101901,181.7251488,15.60772627,8.414605992
572,2019_EEL,3,Black Walnut,1,1,0,0,0,6.00344902,211.0928176,0.098913767,32.28749002,1.153286304,6.094261861,92.95950486,0.785440572,3.990428592,1.631555878,316.4228606,69.66429719,3.151509705,2.535436427,1.800748475,91.01474851,2.176866017,3.157764068,43.59973867,15.98725015,0.438067224,603.3734894,34.38555994,781.4072695,967.9872384,132.7193553,5.691041173,3.904920425,5.32705223,14.82776544,2.272417301,135.2110334,168.0508249,15.42061088,9.708969541
576,2019_EEL,3,Black Walnut,1,1,0,0,0,10.73031787,202.7863603,0.083666423,23.96695892,1.968735381,5.046275083,104.7883467,0.785233676,4.159610215,1.610959672,289.1917214,71.08671745,3.391137275,1.649401834,1.557235825,81.29945639,1.966317986,2.961613073,43.20553987,13.77444694,0.294423859,475.9475055,9.257957197,309.4845457,706.3782896,132.2874634,5.128226054,2.495814186,5.060452423,13.18279235,0.848725163,56.70420799,157.7519369,16.21446901,13.6351851
579,2019_EEL,3,Black Walnut,1,0,0,1,0,7.709454077,217.31229,0.085042664,29.09510889,1.281161168,5.924127725,95.6893891,0.789167364,3.885026909,1.473660636,361.9958723,71.05518262,3.416134055,1.858002552,1.826713294,88.89352337,1.552411567,2.955220979,42.72832222,16.26688724,0.277308564,450.3362037,25.03381243,724.4448429,513.9825839,109.9349857,4.786183928,3.044883783,4.800467842,12.4726217,1.677235746,59.43920889,133.5096857,13.43668547,9.669836226
580,2019_EEL,3,Black Walnut,1,0,0,0,0,7.616531748,222.2322604,0.104493387,28.80009214,1.327847227,6.076902461,90.90104038,0.786339387,4.016782777,1.521200303,324.0077012,71.44750821,3.43590093,2.007844037,1.725134054,90.93112669,1.372865763,3.081568385,42.54693832,8.189422287,0.112688068,447.6954513,29.12662843,603.1965848,641.8281097,118.2328933,4.744351183,3.173042,4.287031208,12.07401535,0.416324168,56.78529605,152.1923798,18.71532218,11.46704414
581,2019_EEL,3,Black Walnut,0,1,0,0,0,5.963266414,207.7588239,0.078833858,27.16042148,0.719387628,6.520730672,97.09690234,0.78526416,3.996120357,1.903471337,261.8213649,66.53145779,2.948284454,1.969680578,2.055826472,88.22125092,2.250929135,3.616115982,43.7980014,6.65966281,0.505123115,528.9864627,30.41339511,655.2168424,834.600721,128.8775307,4.711542394,3.951836898,4.202181179,10.92862122,0.985677124,68.26046658,102.0503141,18.81841875,8.846933197
582,2019_EEL,3,Black Walnut,0,1,0,1,0,7.068143062,206.2843714,0.073849916,26.38357324,0.860487602,6.046369399,101.510275,0.786564461,4.084915861,1.728799855,364.6278571,72.06724151,3.474817065,1.549427451,1.754526668,89.80771483,1.918884903,3.176710909,43.49171638,19.08091009,0.432807203,580.7691396,14.30839266,850.3752105,707.4182624,134.1612564,5.13806883,3.795658612,5.032132368,12.29667415,1.908809337,58.57182944,151.6458012,6.626191908,10.30017603
583,2019_EEL,3,Black Walnut,1,1,0,1,0,8.442612662,187.308011,0.069177522,27.0540466,0.951932122,7.173865627,107.8359874,0.778945828,3.928592492,1.69686569,322.3378211,69.26384564,3.135993674,2.177786801,2.079529049,90.72941328,2.162609582,3.356243272,43.39138345,15.16502568,0.637680479,506.2561808,22.72474286,827.1652698,783.4401276,116.4270169,5.090603148,3.912276265,4.820408108,12.51770395,1.350322351,62.25883222,111.2595984,11.03385402,10.7855469
585,2019_EEL,3,Black Walnut,0,0,0,0,0,9.093746145,208.4232683,0.09843864,26.0490956,1.892662246,5.469267857,98.36964012,0.796624806,3.839535297,1.511123714,265.1815798,70.11270885,3.235857931,1.304263524,1.218378869,89.89560573,1.003730169,2.86484186,42.42957041,5.528584168,0.469764459,467.75189,6.867579389,487.3108817,1036.479016,126.1319708,4.358033952,2.906855885,3.373829291,10.40107983,2.940348504,55.95554501,100.3745128,32.84240883,12.14344068
586,2019_EEL,3,Black Walnut,0,0,0,1,0,10.61332642,217.2870612,0.123003268,26.85948699,2.306458726,6.09149245,94.8496626,0.80540481,4.086036246,1.859825016,277.9367251,69.59976395,3.338282123,1.234747802,1.252323914,87.75340968,1.436491864,3.22874613,42.58034498,10.03233854,0.496689982,544.3764945,6.198418857,611.2913956,950.1021856,89.69164654,3.950724575,3.612319685,4.488977311,10.87958568,2.524574928,101.5171383,149.8068314,27.16430918,9.663940543
587,2019_EEL,3,Black Walnut,1,0,0,1,0,9.504664677,220.3563038,0.106999507,25.64427071,2.059618371,6.224285244,92.01516795,0.800396551,3.977951987,1.815251715,267.6333934,71.49456014,3.391656459,1.246993427,1.341539393,88.87047866,1.212452196,2.972331145,42.41171471,9.182919535,0.311538847,498.0891937,4.57192577,461.7061229,781.4789549,100.7412141,4.764014231,3.015128251,4.215400974,11.0945956,2.485796224,122.0455738,167.442997,26.36028832,13.69264234
588,2019_EEL,3,Black Walnut,1,0,0,0,0,8.211604399,201.0161248,0.07880371,25.44399777,1.874894316,5.17605667,105.0367721,0.790567244,3.597161423,1.487556207,297.8175172,73.06732944,3.591383187,1.641227897,1.349009421,87.84133481,1.596933244,2.337229217,42.55761846,8.187559335,0.219352216,405.2495246,5.61242984,382.9041537,510.8262231,96.07736844,5.039635265,3.019281243,3.658612721,11.28177767,2.753287121,47.45797788,146.9800777,27.97311522,12.06294067
589,2019_EEL,3,Black Walnut,0,0,0,0,0,8.979019118,196.885668,0.122254209,29.33645625,2.002401352,6.156778811,104.1742451,0.792842238,4.191932969,1.936566717,304.7146956,67.79744777,3.146492741,2.074151381,1.760768957,88.5251371,0.812852352,3.637634693,43.105567,18.99363944,0.164783172,627.1629745,18.29771795,925.2384679,1221.95062,122.833263,5.871783752,3.342613425,4.595191889,13.63506871,1.419642601,123.0472458,128.0254428,13.83695243,9.921222386
590,2019_EEL,3,Black Walnut,0,0,0,1,0,7.442878367,224.1779414,0.088571613,29.17794572,1.511120643,5.182906628,90.6837073,0.789688132,4.026428842,1.770212112,283.9716212,68.70720164,3.224689406,1.982081884,1.665984739,91.01842531,1.137343049,3.37027588,43.60920677,15.57131085,0.407731293,532.2251889,31.52692304,576.9993515,886.3194211,126.3499471,4.656164224,3.540365864,3.840044672,11.94158592,1.589124428,36.09189177,115.9654788,17.18137108,8.972911668
591,2019_EEL,3,Black Walnut,1,0,0,1,0,4.978028642,210.226446,0.075961183,31.65669461,1.075187338,4.840654586,98.00071938,0.788312707,3.960538466,1.557436296,336.5016941,70.61198973,3.339232831,2.122527961,1.707102684,90.19285044,1.296646368,3.017369539,43.74600637,8.87942379,0.015150511,579.6690135,31.47092371,623.388043,770.9624095,138.8260173,5.80332392,3.798494088,4.329698364,13.20245925,1.896731304,56.85354465,167.8665129,16.20038938,12.57230093
592,2019_EEL,3,Black Walnut,1,0,0,0,0,8.498357425,202.4687693,0.11905,29.13745611,1.754033088,5.488248786,100.5430213,0.796216552,4.121845343,2.017887595,280.4224494,69.67994163,3.307535289,2.215997979,1.634169481,90.86753573,1.12243535,3.581565816,43.33832844,19.7153014,0.563502834,715.2888299,33.95399752,774.946976,1264.42268,170.4266616,5.066185301,4.071317251,4.189967494,13.51122448,1.577878308,92.66563052,144.4106859,21.46023172,6.891052045
593,2019_EEL,3,Black Walnut,0,1,0,0,0,4.746912319,218.5047119,0.076506634,31.8739831,0.927007285,5.224042816,94.74588871,0.79683775,4.036778083,1.82792289,264.4085014,66.60834388,2.986217288,2.114550593,1.699873556,92.86814971,2.116543724,3.178187678,43.98361122,20.23803264,0.382709186,518.6372252,40.14732644,643.4519309,817.2420392,110.5474822,5.468881662,3.71351403,4.483342972,12.53129495,1.485906425,156.944172,173.4575353,20.22599364,12.15953073
594,2019_EEL,3,Black Walnut,0,1,0,1,0,6.202742396,212.2779489,0.079814547,32.12486129,1.617157535,4.911600226,99.86938958,0.785377264,3.941760326,1.713425435,342.2216839,73.39814539,3.552618493,1.479503041,1.69098775,89.76593513,1.375960511,3.040662341,42.97491395,27.23934892,0.582643676,724.5896592,18.9084022,1051.185341,1183.884275,152.7701311,5.465921475,3.505153607,4.296803622,12.92803098,2.569351314,121.6981338,174.5392405,8.849735171,10.27160853
595,2019_EEL,3,Black Walnut,1,1,0,1,0,6.858793662,208.2802274,0.115952952,31.74760926,1.363052815,6.275374034,99.57973589,0.798208346,4.252624366,1.966058279,253.7439525,67.45124524,3.042058237,2.238869084,1.424750671,91.49591105,1.685732693,3.726263385,43.40789539,12.11658444,0.116807288,643.601786,38.25898585,673.0797874,1242.188649,122.8917672,5.325208669,3.988041981,4.803488294,12.76111955,1.583650976,178.2188304,184.2152336,23.80661486,9.903555507
596,2019_EEL,3,Black Walnut,1,1,0,0,0,8.895579553,199.4982634,0.131235589,32.19101145,2.090670591,5.532826955,101.6843422,0.805785717,4.189609533,2.121411805,258.0223252,70.82308425,3.290887147,1.814266471,1.811953497,91.65600145,1.72171825,2.968600833,43.69442593,20.91592981,0.30953605,674.9710321,19.26631801,854.0565719,1283.282872,134.6878219,4.917321679,3.648882096,4.658522673,13.3826359,2.18608899,157.7549881,146.7537755,23.22816885,8.146569904
603,2019_EEL,3,Black Walnut,1,0,0,1,0,7.491750885,217.108541,0.106628859,28.31084513,2.374465785,3.648655824,101.9969561,0.796700968,4.065786488,1.680210167,319.7420623,70.1009259,3.292377444,2.003443608,0.79596921,82.66411557,0.878717463,2.946587633,43.21126987,26.17699058,0.793127195,678.1264574,1.192418184,565.8546748,1176.73782,131.4543162,6.978877878,2.98392622,4.536935391,12.78839892,1.566229261,47.92249046,169.5352246,23.45396628,11.8910075
604,2019_EEL,3,Black Walnut,1,0,0,0,0,7.30625978,237.9676052,0.076004559,26.52846596,2.459016592,3.852935376,87.6547459,0.794113069,3.789290503,1.649394196,279.3758799,67.4450014,3.100531468,2.077321121,0.803795809,81.55385642,1.101680523,3.008015886,43.23995703,14.65046878,0.307394378,637.1252314,23.67996958,454.2072381,1329.67098,115.7190248,4.969486258,2.889341902,4.491437563,12.13190114,1.999290508,51.6650536,163.8816562,26.37829023,11.64289795
605,2019_EEL,3,Black Walnut,0,0,0,0,0,8.969325268,228.1404109,0.08942677,28.5844438,1.792275628,5.535742708,94.29990325,0.788604598,3.944835087,1.634613237,287.9458128,67.88786102,3.207452091,1.878418548,1.050416868,87.53786348,1.739291564,2.853837364,43.20175448,12.34943918,0.39307501,527.3930743,11.74868097,669.5860111,536.0886889,76.57149297,4.260497436,3.04740102,4.632707596,11.51410222,1.289295661,100.7499157,175.8498304,22.26799222,9.994845096
606,2019_EEL,3,Black Walnut,0,0,0,1,0,6.134514827,229.2123982,0.095861888,29.40080705,1.493130604,5.354205169,92.49864815,0.792487804,3.932920768,1.784382587,291.792303,69.4352846,3.334774669,1.530140926,1.05011727,87.86211857,1.040767813,3.137135106,43.07846336,17.87717163,0.382820961,560.1378914,1.86087147,623.4181009,679.2769158,63.17571624,4.911257349,2.873059323,4.565112038,11.30985073,2.075461655,91.70063938,195.9852312,22.07433118,12.05548538
609,2019_EEL,3,Black Walnut,0,1,0,0,0,10.16846537,207.1213477,0.084443631,24.90729505,2.068704535,4.950541826,101.5520323,0.785511233,3.926597777,1.694301217,341.1322294,72.75746733,3.572698689,2.150484782,1.359193021,80.00258161,1.974219173,3.445383609,42.68717119,13.118742,0.034772093,599.358742,21.25753885,512.7542252,977.0919319,128.4485608,5.330518635,3.298273873,4.965307492,14.60427187,0.809178664,33.53005876,188.5267167,14.17346028,10.9527907
